L1,L2,L3,L4,L5,L6,x,y,z,roll,pitch,yaw
16.078897,17.856645,16.762397,19.079362,18.883798,17.061637,5.525509,-0.055788,16.304343,-8.060822,5.439721,-16.680084
17.432106,15.788580,16.853239,17.739596,15.588416,18.233895,-7.006388,4.179484,14.452307,5.510737,-2.315045,-13.709180
17.911968,15.594302,15.142257,11.995094,11.576323,16.868474,-7.892804,0.432629,12.319333,2.650687,-18.111918,2.212897
15.830428,18.075658,20.336915,18.216946,16.987004,18.401520,-6.923214,-6.695629,14.799959,9.570751,14.106799,-8.169444
18.880711,17.967499,20.382300,22.172443,23.413878,23.493765,-6.724443,-4.695752,19.074423,-17.525308,15.419134,-12.325054
18.384002,17.828104,19.968406,23.164060,24.405974,19.735932,6.284610,1.094607,19.186732,-6.267631,16.904847,17.992286
21.531659,19.939416,20.081510,18.941227,22.703471,24.234858,-3.209740,-7.844109,19.165717,-19.427985,-10.451999,10.042817
18.519653,15.775639,17.530259,19.262706,18.945727,20.193852,-6.129249,3.575431,16.744618,-9.280383,2.796581,-4.046292
20.389157,18.071814,18.074450,16.452009,13.883287,16.947964,-5.612661,7.935155,14.023557,10.559607,-6.931288,9.928675
22.447686,19.242623,16.383110,16.951169,18.803308,19.370250,4.155189,6.627486,16.707947,3.153723,-12.690649,19.357194
21.137029,20.840612,20.101494,17.743643,15.698930,17.171771,-1.486676,5.334680,17.645882,17.082715,-6.913104,10.236798
16.912749,16.932950,15.911621,14.468714,18.127358,18.308951,2.044622,-7.059296,14.748543,-9.548842,-11.745907,8.627533
17.003110,16.312348,18.803863,20.324351,17.504667,18.613219,-6.782483,4.253993,15.794697,7.028337,8.964145,-15.497603
13.427187,15.186332,15.394079,13.610021,14.543579,12.064451,3.330796,-2.758250,12.885501,9.963571,-1.096933,13.961291
20.566222,20.004614,17.856632,17.472170,21.727151,21.263767,6.353482,-6.715992,17.140992,-9.794231,-17.339005,13.474734
13.799216,11.513883,12.823178,15.000033,14.065773,15.343850,-3.947638,3.314584,12.444663,-6.163230,1.982405,-8.424089
12.090458,15.357456,14.927925,17.509642,18.359975,14.705212,6.405830,-3.962980,13.072922,-13.513753,17.090146,-13.282071
17.891718,16.802970,15.922314,14.515039,12.566938,16.490503,-5.420124,2.836849,14.138256,10.572591,-13.096576,-8.229788
20.744555,18.983122,15.398129,16.815616,17.926121,18.167671,6.373218,5.044576,15.813814,-0.294542,-16.177565,3.305141
12.158825,15.324673,17.318691,17.535786,16.652752,12.872760,3.035694,-2.780316,14.509012,5.950109,16.283261,4.426096
17.554031,18.886547,19.203962,19.220588,20.444573,16.590961,7.498551,-1.911095,16.460812,9.437210,3.211558,19.966969
16.445259,17.974034,20.814555,20.981680,19.677685,17.498660,-1.468384,-1.523499,18.565397,2.669512,15.524240,4.839618
19.175134,19.136960,20.022150,22.773040,24.526169,20.882557,6.770436,-1.029179,19.723236,-9.359739,10.915201,9.401363
19.279827,20.570391,20.203296,19.562921,18.952655,20.601696,-2.757988,-3.384748,18.944260,3.707409,2.781574,-18.982750
17.789273,18.734017,20.608661,19.618413,18.667429,20.186611,-7.137058,-4.309145,17.048493,4.577320,10.045272,-10.777432
12.736213,15.738269,13.586326,12.940750,13.133144,14.041641,2.128463,-4.607828,12.069320,-1.439822,2.560277,-19.488456
15.654882,14.908048,18.358478,21.429579,18.890151,18.214847,-4.859871,4.415032,16.270026,-0.793432,17.430593,-15.911273
25.840174,23.555957,22.617528,19.240299,17.866608,22.076424,-7.584791,6.388951,19.176786,7.968171,-13.757706,17.324883
20.978314,20.148143,17.038203,15.299924,15.007270,17.207299,1.290263,3.652277,16.906431,12.128608,-19.638112,2.054801
15.311225,17.279644,15.227911,13.325351,14.560573,16.612693,0.158939,-6.277734,13.622711,-0.178497,-2.624508,-15.312777
14.462490,12.739604,12.679112,17.131062,16.877940,15.550516,2.182619,5.360761,13.426517,-13.025246,3.670741,-9.351835
21.928084,21.699156,20.515847,19.663126,19.616889,18.513908,5.049756,4.318606,18.746044,15.001806,-3.434835,17.871728
19.679429,17.241141,17.290046,21.308828,22.601186,20.435338,4.667461,5.478410,18.206392,-13.563488,6.840394,5.060458
18.044410,21.571266,20.582229,17.655628,16.095750,18.025375,-1.319178,-5.822847,17.198509,14.589354,2.899031,-19.551263
13.404935,12.074029,12.291981,13.969448,15.598827,17.167323,-3.533818,-2.234052,13.015215,-15.457060,3.115445,-13.388339
17.174686,16.518094,14.125362,11.717426,13.412652,13.776175,2.522468,0.534370,13.666333,10.953355,-17.076204,14.304055
17.054861,16.032247,17.427895,21.818484,21.170669,19.584986,0.354045,4.515788,17.961228,-12.578528,9.888046,-16.720917
18.914946,12.741384,11.969188,15.517156,16.147787,20.928995,-7.346221,6.140942,12.377378,-14.498383,-19.602018,-14.758160
20.114829,20.008808,18.472719,19.025394,20.531724,20.793909,2.835852,-1.927743,19.315882,-6.743965,-4.378285,-5.375514
17.242996,17.126284,15.636108,14.062134,13.542337,17.092663,-3.634339,-0.988029,14.976647,6.396679,-10.381664,-12.697430
15.320800,16.362869,17.485620,16.472404,18.440233,18.361624,-2.159543,-7.513555,14.938720,-9.152154,4.359837,0.535761
15.009655,14.284357,15.024985,18.335571,17.009292,13.425715,4.917136,6.660555,12.827778,1.162754,14.536138,4.291462
17.867801,17.442250,17.128403,19.911484,21.434738,18.350831,7.205805,1.261883,16.979787,-7.257495,6.655922,6.748277
21.323687,18.344929,16.450452,18.577558,19.571442,22.230049,-1.799952,3.736374,18.637852,-10.761471,-13.057978,-13.047623
16.320766,21.064180,20.499596,20.681153,16.833171,13.366811,7.612089,2.725197,15.881529,16.794510,7.654756,-15.976487
15.081325,16.852271,19.214594,14.793652,15.115859,16.045150,-6.408181,-7.958766,12.153535,1.810956,-3.870986,13.370233
16.454372,16.748410,14.554466,15.463783,17.626132,16.130225,6.762215,-1.433254,14.367901,-4.271366,-5.404154,2.967064
20.239604,19.236831,21.736366,23.448834,19.987976,21.082092,-7.939449,7.829751,17.301322,11.666855,6.181418,-16.820097
15.467565,17.904576,16.891856,15.275359,17.767824,16.086236,5.094897,-7.613047,13.538075,1.773793,-4.519861,5.606472
12.359328,16.902008,17.541748,15.358524,15.283457,10.874071,5.979558,-4.635271,12.200378,19.987980,5.888265,12.610024
19.670205,18.851889,15.107190,16.872031,17.229557,19.004497,4.458131,2.863126,16.398265,-8.477283,-18.431731,-17.852634
19.229747,19.093927,16.324770,14.987051,17.008547,15.832231,6.492085,0.868062,15.147597,15.065404,-15.540241,16.459005
21.375676,21.794213,19.568773,15.996089,14.620044,17.920046,-2.360169,0.991347,18.150596,17.412381,-17.443877,-2.345714
18.583644,19.379850,17.023560,15.110231,16.761018,15.614445,5.907720,-1.129133,15.496696,14.183992,-13.741946,12.875362
14.227723,16.114961,17.849310,19.382048,20.201279,17.431312,1.785931,-4.849186,16.513707,-9.241839,16.661345,-3.482456
14.066038,15.808975,16.316344,18.689890,19.756627,15.023265,7.992836,-1.662008,14.227116,-3.295870,13.976095,5.743392
16.603346,18.599944,21.184175,20.261511,16.471667,15.881117,-3.560011,2.000057,17.440978,16.588190,13.403924,-0.783718
13.116421,12.364364,15.871605,17.550812,18.290620,16.473201,-3.289555,-1.617754,14.846327,-15.689768,16.484385,3.311411
24.640051,23.612705,20.361801,18.785065,20.629195,20.945813,5.870200,2.723693,19.960244,13.854917,-18.908196,19.149979
15.589530,16.264663,15.271455,10.309803,11.215948,13.752742,-2.687654,-4.034945,12.488289,9.964824,-16.955866,7.429301
16.633543,15.026653,16.806227,17.650364,15.099322,16.013057,-4.651646,5.901833,14.118736,3.890516,4.661072,-1.206620
17.683534,17.028722,18.919097,19.952920,20.332264,18.736521,-0.601996,0.236100,18.506922,-6.103595,8.890497,8.848648
19.158289,17.379354,15.393509,15.743123,15.614409,16.717070,1.461000,5.114073,15.556406,2.898716,-11.045448,3.544494
17.234804,14.727920,17.382643,15.753891,14.359168,16.088154,-7.831661,3.432511,12.896450,-4.616809,5.867551,16.779617
18.623725,15.938744,14.777001,14.191292,15.216488,19.736113,-6.403354,-0.299552,14.824374,-4.782710,-14.272420,-9.506384
23.153776,20.375301,16.907456,17.115274,19.196639,20.841215,3.553345,4.014284,18.583997,-1.946250,-19.269128,10.515211
18.856104,18.930115,19.386660,18.601968,16.130293,19.140984,-7.193731,1.763964,16.490220,13.761329,-2.392576,-16.997584
17.555747,14.829629,13.365466,15.673870,13.479037,16.484876,-2.786404,7.414859,12.437243,3.103848,-17.746295,-15.102236
19.650221,15.890498,13.805951,16.765896,16.870636,20.546393,-3.263508,5.559617,15.436193,-8.448243,-18.365221,-19.021111
22.309967,22.437460,19.705690,19.421267,21.749821,21.673550,6.741250,-3.067833,19.687701,-2.490731,-11.736037,2.066663
16.413745,20.166610,19.488682,18.837743,17.801740,17.035604,3.220228,-4.754850,16.926189,4.363640,8.831712,-17.641309
14.016125,15.467426,18.921718,15.958748,13.712353,13.839952,-6.390791,-2.562668,13.317868,8.847129,10.144322,12.727915
18.295523,17.274297,19.197066,20.070979,19.119587,19.059869,-3.887803,2.443909,18.069962,-2.793374,7.215510,0.706823
14.794340,16.241050,18.526077,16.863714,13.382293,13.936337,-4.546174,1.275907,14.609774,15.986574,8.962971,1.007881
20.737854,19.982197,17.862391,16.936898,15.371749,18.801283,-2.780978,3.455067,17.392047,10.157159,-16.347331,-12.970830
18.286815,18.134602,15.089139,12.852464,15.424384,19.714840,-2.365054,-6.198286,14.794796,-4.571240,-13.050401,-16.951621
16.635669,20.230672,21.140728,22.318055,17.840133,14.153411,5.518497,6.229419,16.450026,17.687161,12.940669,-12.096943
16.010204,11.770420,14.496974,15.371899,16.309399,17.343110,-6.262610,3.262658,12.976819,-19.900992,5.218660,11.212861
22.013677,19.093964,19.876398,20.576117,20.207474,21.971498,-5.773140,5.398517,18.866425,-6.157886,-2.273583,3.684890
16.238336,16.807045,16.834543,10.795225,11.515917,14.108726,-4.705119,-4.908684,12.092122,8.153822,-18.934453,16.194304
19.533830,20.574833,19.779366,15.430821,14.273014,18.676466,-7.264308,-3.880348,15.802804,16.475225,-11.095212,-8.753964
15.758550,20.186985,23.077589,21.095771,19.986257,16.377804,1.170501,-7.393534,17.656052,12.670994,13.654217,14.163220
21.989617,25.938742,23.182148,20.122550,18.819029,19.443248,5.582185,-4.974130,19.935768,15.790117,-6.232861,-18.021538
14.345422,11.671910,14.096927,15.864665,17.340436,16.721050,-2.912405,0.716747,14.357405,-17.762084,7.688154,6.771790
18.191537,20.579827,23.036569,19.009088,17.830089,18.757360,-7.708498,-7.516943,16.112893,9.528830,2.618180,9.095178
16.824468,14.805468,13.453314,16.451554,15.463566,17.493914,-1.279046,5.088128,14.263137,-4.834996,-10.634838,-19.131825
16.796581,16.372356,12.327524,12.054819,15.744350,18.322562,2.992820,-4.288745,13.817268,-18.494579,-16.239223,-11.895309
23.829651,21.137099,18.647337,17.080654,20.332475,25.185017,-5.648393,-4.519615,19.544821,-10.736736,-19.853446,-7.495069
15.725973,16.861644,17.168773,13.658659,11.241280,13.487604,-4.093163,0.045348,13.853894,16.925265,-5.184231,2.515393
17.189736,15.577701,14.263796,14.933365,16.206153,19.778245,-4.778416,-1.900212,14.981043,-7.551973,-6.089948,-19.673698
18.203547,20.760859,20.070659,16.712300,15.370859,18.084064,-3.752450,-5.102999,16.704624,15.495755,-1.483509,-14.309621
20.111718,19.496142,17.697532,19.247317,20.103861,20.903913,2.118845,0.652756,19.145593,-8.512975,-5.718537,-13.275903
19.811331,18.133788,16.474387,14.688120,17.681869,20.994786,-3.188882,-4.803692,16.796779,-9.521513,-15.671877,-0.540269
16.345224,19.057280,19.361407,16.380196,16.720561,17.406179,-1.905703,-7.908737,15.333932,7.208806,1.534649,-2.550827
20.932076,21.391198,22.565739,23.509183,20.549914,18.775814,1.603834,7.767715,19.550983,11.404655,10.235071,2.457790
20.513956,17.137185,16.913740,17.023871,20.097158,22.531430,-4.372202,-1.716653,18.207552,-18.721514,-9.943997,5.810809
21.484235,17.733477,16.288334,18.117785,20.236417,21.291822,0.851694,4.552370,18.403407,-12.568199,-8.240757,9.347802
16.292503,17.158765,15.125802,12.873715,14.882710,18.409172,-2.816448,-7.140934,13.345669,-2.627151,-4.642106,-17.275072
18.716867,20.728132,20.629502,21.398288,20.276177,18.837482,3.452696,-0.232425,19.537923,2.133164,6.423197,-11.346272
18.832612,16.361867,19.284639,20.704448,21.762853,21.189820,-5.204422,0.844463,18.631567,-17.793096,9.852495,10.124364
16.311501,18.468804,16.003863,16.442072,18.071224,17.196102,6.434240,-4.530417,14.789531,-8.712398,-0.342636,-12.101645
19.198974,19.946807,22.816745,21.816069,18.957779,19.312961,-7.035672,1.133930,18.841503,9.865807,11.401144,1.361682
20.390142,22.349594,22.122018,20.917461,18.930409,17.025318,4.813128,3.123473,19.193083,19.488986,3.035641,8.272834
17.517273,14.300861,17.896585,19.435738,17.877680,18.135440,-7.843950,6.089383,14.064617,-10.839004,15.464298,6.042294
20.485649,20.917462,18.974440,14.900077,15.880019,21.053361,-6.853846,-7.076412,15.575935,9.388555,-12.453675,-16.006829
19.368962,19.872096,18.990864,16.922733,14.626547,16.664118,-2.340052,2.833277,17.124949,15.554473,-8.583943,-3.112016
16.869394,16.714158,20.281052,20.882986,20.243197,17.237690,-1.520412,0.726670,18.129501,-2.110260,17.783660,19.624293
20.524097,18.126469,20.820904,24.063041,23.615314,21.289772,-1.005285,6.971401,19.925089,-10.315214,17.532078,9.381989
19.300496,16.922595,18.384382,21.520623,19.697742,20.634270,-5.003259,7.519813,16.835665,-2.788107,1.006215,-15.980326
16.249886,16.009793,17.948532,17.569969,17.392294,19.060503,-7.141900,-3.322199,15.200285,-2.560593,7.586432,-8.358451
19.523598,21.266663,20.149041,19.761755,22.339633,20.559731,6.879678,-7.599561,17.673725,-3.604307,-2.093165,4.321150
16.673703,14.145521,13.067520,15.674241,15.179261,15.230983,1.637568,6.893542,12.975234,-4.169330,-4.194393,0.444990
21.443405,22.325738,20.269913,21.130806,21.917030,20.967514,7.210703,-0.534461,19.873986,-3.157665,-3.475715,-6.807508
14.951890,14.608884,15.574054,16.845830,14.206026,12.909506,0.677332,6.136410,13.226065,8.428961,7.962075,1.429381
16.773322,17.953268,15.516892,18.301549,16.083617,14.395660,7.472478,6.316347,12.729671,0.378192,-9.782559,-17.588194
18.726134,20.846046,24.298490,21.633616,19.419142,18.083896,-5.410383,-3.251456,19.119719,9.519790,11.647841,19.782772
21.595608,21.040393,23.157597,21.197923,19.702458,20.942019,-7.993469,0.810110,19.431953,2.386079,3.096860,12.518980
24.729904,24.401719,21.441663,21.190524,20.156829,20.437178,5.794630,7.904595,19.508267,15.679489,-14.553490,1.265878
17.706693,17.038667,16.937525,16.624626,16.152893,17.771586,-2.887096,0.799347,16.548073,1.000449,-3.688557,-4.386923
18.360778,17.002289,19.932122,22.047265,21.055004,20.346068,-4.877390,2.966320,18.749825,-7.381005,13.347962,-3.244251
19.233252,21.706052,20.401928,21.566626,18.930187,16.412977,7.989788,5.252159,16.956389,10.190415,0.474656,-12.696344
18.157628,16.909315,16.918010,15.582004,13.523142,16.121872,-4.633495,4.258590,14.697530,8.765427,-7.240947,1.546935
19.400257,15.954887,18.573194,24.002408,23.764058,22.796141,-3.638778,7.471725,18.770599,-18.939373,10.306391,-15.504323
16.829693,20.675200,18.818143,18.602502,18.458946,16.898596,7.174751,-4.887759,15.783926,-0.554320,5.606114,-16.910730
22.201012,18.278993,20.090113,21.871188,21.467621,22.981126,-7.752129,7.322987,18.067493,-12.260995,2.347275,3.225153
13.382720,17.154794,18.570250,18.221773,19.100156,14.459278,6.194600,-6.438606,13.959310,6.596662,11.443745,11.819194
15.728773,14.237921,15.242429,19.775603,18.698640,16.338532,2.465441,7.191175,14.596682,-9.934992,9.908726,-7.405696
15.336653,19.159669,17.894274,18.689007,17.417459,14.880848,7.274204,-1.506478,15.140023,1.395147,7.502580,-16.405924
21.657453,16.749844,14.833869,16.033668,19.186512,22.096615,-1.875805,3.088784,17.842217,-18.500602,-15.531321,9.268430
18.940160,17.934281,18.827904,19.350050,17.928905,16.339870,1.602754,6.372894,16.571161,8.951263,9.168992,15.754003
18.479308,21.471143,24.317269,21.522084,19.203924,17.968373,-3.952736,-4.275289,19.401338,13.932770,10.282743,12.772294
10.889458,12.378627,13.652378,14.089150,16.320878,13.978915,1.608173,-5.234920,12.079958,-11.190939,8.994906,4.160972
16.715694,19.358241,20.402694,16.515682,15.002202,16.416110,-4.749979,-5.255489,15.682964,15.100065,0.455686,0.843106
22.712244,21.391038,18.736246,17.451461,17.706723,18.728194,2.938858,5.487304,18.061472,12.666913,-14.492006,12.773350
17.116167,14.643597,12.818765,11.126745,14.414314,19.422501,-5.572441,-4.362761,12.815765,-12.354623,-16.889008,-8.904647
13.326046,13.111040,16.030523,15.508938,12.433720,11.478486,-2.714972,3.488228,12.467867,10.957067,14.873896,10.939015
19.776651,23.103437,22.055548,21.400117,18.995449,18.152067,4.382408,-0.050745,19.762717,11.559610,1.695015,-17.253939
15.243659,16.085233,16.849907,14.882313,15.457060,16.088524,-2.519456,-4.271949,14.730982,0.985314,-0.818631,3.305714
20.664596,19.056008,16.431666,13.737112,16.537137,22.374294,-6.988365,-6.265128,15.168695,-3.310997,-17.181304,-16.963264
18.210040,21.422809,20.274350,16.535053,17.128736,16.246359,3.668862,-6.368092,16.465170,16.902251,-8.446545,7.146958
19.449918,17.271084,14.856270,15.200556,18.781797,20.540662,1.566076,-2.375239,17.212317,-15.316168,-14.284203,2.035997
17.329640,16.741885,17.241099,12.929714,9.787276,14.006066,-7.314946,2.680617,12.131770,16.690354,-10.167190,9.056549
20.899018,17.196023,14.216990,16.642132,18.444129,18.857967,4.684124,7.213463,15.215228,-6.418295,-11.726265,11.273806
16.792303,21.780869,20.674931,19.045661,16.196612,15.103675,4.759865,-2.682763,16.994406,15.308522,5.535947,-19.212742
23.572911,24.325759,21.467411,21.275888,19.519822,19.227049,6.725972,7.038518,18.975619,17.328130,-13.692794,-5.614208
20.058416,16.296598,17.917302,21.330296,22.971700,20.982948,0.995838,5.667996,18.635387,-15.376332,11.744831,17.803601
19.632492,19.912902,19.145635,13.681927,13.243894,17.002131,-5.815135,-2.890832,15.530082,12.200085,-17.881908,9.750468
11.552734,12.190207,14.809893,14.959509,16.840648,15.572881,-2.621142,-5.418985,12.621396,-16.376532,12.004868,2.818785
18.549220,21.258468,21.909368,20.715822,17.279614,16.096565,1.191238,2.703030,18.856533,19.304503,6.162632,-2.652177
12.967272,14.813394,19.112086,17.191856,18.334036,16.093577,-4.535773,-7.677131,13.122214,-14.304466,11.299916,19.100944
17.245909,16.265208,17.653732,22.219797,21.961978,18.630965,4.031080,5.465609,17.548217,-12.305235,14.527002,-4.522100
12.297319,14.759704,16.446599,18.070540,14.846791,11.421356,2.926119,3.325081,13.661521,9.422689,16.907248,-5.509234
19.027666,15.850821,13.470850,13.709491,13.549428,15.499002,0.337837,7.390038,12.917591,4.240310,-14.763637,9.452877
16.781356,15.605100,14.258507,13.611851,13.505529,13.326793,2.221174,4.329421,13.240101,10.414754,-6.302863,12.156804
21.180116,19.981517,18.404633,20.107447,22.106109,20.546441,7.155801,1.836613,18.762671,-4.075963,-3.302131,10.502347
19.307439,18.726741,21.066400,22.240591,23.304269,23.801297,-7.585910,-5.808296,18.825582,-14.458296,15.795370,-13.159091
16.913678,14.052352,13.575412,11.553315,11.569853,13.554839,-2.256680,4.433769,12.009719,4.234466,-8.277119,18.505260
22.294084,18.617377,16.304114,15.748318,18.474712,21.075528,-0.646212,2.162564,18.297823,-8.656830,-17.896509,15.311343
16.817520,16.340018,15.960736,16.634660,17.154301,19.366828,-3.863158,-2.258932,15.987408,-5.245202,0.730065,-18.194323
20.334980,21.406553,23.841404,22.192573,18.485797,17.373389,-2.499099,4.597201,19.532822,19.424208,13.915190,17.787126
17.472572,17.288070,13.371518,13.635545,16.922574,17.659383,6.395728,-3.203254,14.007522,-13.230069,-16.718406,-3.614200
21.547740,23.810514,21.431016,20.096449,20.499015,20.569310,5.724713,-4.337482,19.851398,4.449587,-5.497118,-10.578867
22.186114,24.607495,21.690454,17.258799,17.013371,19.394019,1.272286,-5.165170,19.448919,18.284734,-15.475593,-8.374312
15.012627,17.283985,20.714779,16.269516,13.484894,13.991286,-7.469209,-3.845919,13.348567,13.734965,7.140797,17.182446
13.415102,13.725703,15.283675,17.274529,17.298728,17.569639,-3.637170,-3.016367,14.468417,-9.523107,16.154631,-19.043588
21.115227,18.636924,17.366642,18.469076,22.828800,22.665398,4.063506,-3.302095,19.138142,-18.133001,-10.928558,15.986140
23.615532,20.021225,16.338928,17.003285,18.938857,20.050242,4.460922,7.975584,16.570031,4.293006,-17.395292,18.912553
16.395356,16.599018,14.561868,16.665334,17.891509,18.188526,2.944497,-0.997258,15.926512,-13.360515,-2.072290,-17.307602
16.295391,12.557008,12.070942,15.991436,19.722404,17.387500,5.544297,2.330635,14.032768,-17.520466,2.239954,17.687490
17.141029,19.014261,19.968617,19.429388,17.607090,15.494197,2.334241,1.186945,17.689669,11.980928,8.100694,5.742524
15.709346,13.508828,14.314087,17.010652,16.691763,13.602687,4.027951,6.598786,12.464120,2.786688,14.146492,15.820685
17.901200,15.816508,13.339552,16.022483,14.925104,15.629590,2.979581,7.841369,12.811751,-1.354033,-14.325178,-6.091753
24.448995,20.979221,18.970940,18.492140,19.891479,25.020518,-7.682991,1.062594,19.596340,-5.358454,-19.702791,-10.743831
19.030629,16.828259,17.270849,15.140170,17.169806,19.060435,-4.207852,-2.030338,16.319606,-9.343003,-10.429141,17.640859
13.038398,13.571955,16.909583,19.659898,16.630887,15.247264,-2.742919,3.409970,14.784570,2.278354,19.894573,-14.711527
20.640650,21.568699,20.842009,16.013547,17.679861,19.273161,-2.383313,-7.676575,17.119562,6.329435,-19.255875,16.080588
16.642366,15.696409,17.129096,15.237709,11.696640,14.916413,-7.592863,4.384755,12.151488,14.854224,-2.667661,0.929005
13.884082,13.078970,14.549209,13.866004,15.571963,15.299503,-1.785007,-2.671226,13.642544,-8.881810,0.548149,10.226842
22.247162,20.724654,21.492296,19.455008,20.072551,21.461405,-4.949890,-0.328927,19.906141,-3.449181,-5.284275,19.253392
20.422871,20.929507,21.880632,20.238915,21.947685,21.551858,-1.240500,-6.742560,19.721726,-4.239844,-3.083562,13.677287
12.365582,14.331856,17.940280,17.095786,17.968050,15.745333,-3.045721,-6.932851,13.624384,-8.971177,15.001919,9.798609
16.904908,20.044995,17.285622,13.318020,13.488404,15.215515,2.162967,-5.920161,14.473621,14.771405,-10.490025,-10.688395
21.369465,19.694367,18.474249,15.780214,17.326504,21.064929,-5.258975,-2.705975,17.800989,-2.332572,-16.826287,4.024062
18.249923,15.615928,14.976961,13.000759,15.401049,19.614769,-6.318430,-3.126608,14.278896,-10.453839,-15.703301,0.802225
12.764226,11.802019,14.849183,16.292085,15.146285,14.085806,-3.147529,1.778178,13.394827,-4.685465,14.179707,1.440535
16.538217,18.837231,20.912202,20.766744,18.829688,18.311557,-2.942229,-2.700547,18.281430,6.604703,15.129190,-10.929238
25.732657,20.163062,19.342419,19.561040,21.984433,25.985928,-7.427935,4.934403,19.987252,-19.662695,-14.337652,14.407996
18.456855,18.691730,19.437835,20.105412,16.384398,17.455042,-3.827730,6.660705,16.301154,15.382278,-0.848751,-15.180923
17.838321,20.169758,20.609360,19.377200,19.180698,20.041249,-2.670309,-7.063905,17.628306,3.096587,9.992900,-15.018405
22.616477,23.417147,21.498458,20.297764,22.233227,20.924098,7.474507,-3.088987,19.926417,8.415781,-10.932974,13.874326
16.895436,13.389031,14.122294,15.576203,15.791652,15.735203,-1.126816,5.909437,13.606878,-6.478587,3.661384,13.252732
17.072855,22.093668,23.307424,22.434592,18.772092,15.977410,3.659112,-1.164737,19.298161,17.732376,15.558620,-10.409304
19.504753,18.932516,20.917412,20.124961,20.574643,20.761588,-4.935718,-2.477171,19.111031,-6.060342,3.416145,9.491558
13.567780,14.775321,17.863655,18.361517,15.554512,15.152169,-4.223629,0.561611,14.945604,7.408188,17.112307,-7.313461
17.507758,17.550709,17.522042,16.325356,19.412024,18.941069,1.384100,-6.620757,16.197607,-8.392503,-7.515170,12.447062
12.674012,14.168529,16.110134,18.399357,15.295164,12.088050,2.224117,4.503481,13.616863,6.333843,17.100658,-5.640756
23.348034,20.315464,17.627913,17.358294,18.556121,21.732261,-1.153061,4.022091,19.183321,-3.686901,-18.973137,3.545859
17.973686,17.369457,15.841602,13.683576,14.645835,14.611747,2.263722,1.502805,14.897718,11.626610,-11.211171,17.159556
14.606373,17.436770,13.969139,14.297398,16.707232,16.442247,6.221993,-6.026801,12.156130,-18.864818,0.424650,-19.657609
17.405618,20.116179,16.803328,13.704525,13.721617,16.010199,2.478604,-5.026252,14.910462,10.474043,-10.958495,-16.898207
15.520539,14.639516,16.741388,15.780724,18.112891,17.289730,-1.913384,-4.170898,15.149008,-12.804020,-0.132353,18.375920
16.911400,14.098098,17.350159,22.447679,21.898202,20.204875,-3.135525,6.057009,17.309994,-17.805352,15.874169,-12.033568
16.975646,17.342276,20.071487,18.518766,16.221974,15.122756,-3.253210,1.865210,16.505003,9.811044,11.752444,18.341799
21.111669,19.624956,16.699103,17.689108,17.874042,17.479141,6.182856,7.288629,15.433655,8.876353,-11.356329,7.575866
22.035781,20.388649,19.338924,17.953003,15.380253,18.981569,-5.594193,7.217007,16.427970,13.475599,-15.174409,-2.265320
15.644011,14.926041,13.610933,15.117559,17.284322,14.844673,6.479151,0.621145,13.422597,-1.720178,-1.742105,11.807969
18.424901,18.575185,16.839661,14.213935,16.501444,18.110535,0.251026,-5.231719,16.038793,0.428924,-14.556708,4.174636
15.274255,14.584742,16.780779,17.227469,18.591411,17.783476,-2.609271,-2.790167,15.978968,-12.235798,7.075956,6.499373
23.063930,22.244150,23.088029,22.633030,19.865194,21.962952,-7.208654,6.172194,19.790430,10.856550,-2.741636,-6.439407
16.532652,13.987967,10.648102,12.306793,16.724768,17.173441,5.434716,-1.120521,13.064661,-19.676072,-17.280713,8.289399
16.264465,18.114432,14.633190,15.196683,13.262368,12.404168,6.709831,3.413284,12.455408,12.480701,-15.192090,-14.090613
21.591303,22.850546,20.831399,19.680967,20.607718,19.479031,7.052373,-1.584576,19.304496,9.821154,-8.063845,6.774405
13.598025,17.333735,21.580911,19.479528,17.537402,14.590927,-3.162176,-5.950335,15.650664,10.428764,18.837238,15.759423
22.061469,18.446063,16.470857,18.330984,19.315426,22.279936,-2.192763,5.077661,18.432823,-10.406908,-15.348023,-7.379676
18.769691,18.019645,19.644585,18.982451,17.321963,17.226302,-3.073875,3.737761,17.368470,5.269747,6.079849,11.994650
12.633170,13.598440,16.072814,17.212573,15.566892,14.167914,-1.667766,0.249229,14.497882,0.821181,15.072377,-4.413664
22.341119,19.076244,19.926152,19.322601,18.915725,20.586531,-5.532531,6.564714,17.650044,-4.228006,0.871153,19.410296
19.121876,19.457830,21.423486,18.885000,14.885943,15.934411,-5.384867,4.908128,16.413515,19.849777,7.224830,13.455432
17.457731,20.848352,20.528522,19.251504,17.352118,14.862468,5.647237,-0.150017,17.285806,17.685110,4.767136,0.977874
21.145815,23.487818,20.119375,18.071891,17.690331,19.385263,4.315949,-3.460274,18.806393,7.899294,-11.373706,-19.675550
11.950692,16.257770,19.670687,17.759854,14.810140,11.390283,-0.137833,-3.052146,14.689042,18.783784,18.764260,11.729875
19.307315,23.413179,22.846032,20.302702,20.836188,17.815084,7.986519,-7.246720,17.422853,18.321245,-1.583200,10.558769
15.917953,10.922549,11.557662,14.814214,16.022316,16.385046,-1.478587,6.210276,12.444428,-17.851424,1.469335,7.447531
